'Elapsed time','V1'
'24:17.953',0.065
'24:17.956',0.060
'24:17.958',0.045
'24:17.961',0.045
'24:17.964',0.030
'24:17.967',0.030
'24:17.969',0.015
'24:17.972',0.015
'24:17.975',0.015
'24:17.978',0.025
'24:17.981',0.025
'24:17.983',0.040
'24:17.986',0.040
'24:17.989',0.035
'24:17.992',0.030
'24:17.994',0.015
'24:17.997',0.020
'24:18.000',-0.005
'24:18.003',0.000
'24:18.006',0.005
'24:18.008',0.015
'24:18.011',0.000
'24:18.014',0.025
'24:18.017',0.025
'24:18.019',0.030
'24:18.022',0.010
'24:18.025',0.010
'24:18.028',0.005
'24:18.031',-0.010
'24:18.033',-0.005
'24:18.036',-0.030
'24:18.039',-0.020
'24:18.042',-0.035
'24:18.044',-0.025
'24:18.047',-0.020
'24:18.050',-0.015
'24:18.053',-0.020
'24:18.056',-0.020
'24:18.058',-0.020
'24:18.061',-0.020
'24:18.064',-0.040
'24:18.067',-0.050
'24:18.069',-0.060
'24:18.072',-0.065
'24:18.075',-0.080
'24:18.078',-0.075
'24:18.081',-0.070
'24:18.083',-0.065
'24:18.086',-0.065
'24:18.089',-0.075
'24:18.092',-0.085
'24:18.094',-0.100
'24:18.097',-0.115
'24:18.100',-0.115
'24:18.103',-0.120
'24:18.106',-0.110
'24:18.108',-0.105
'24:18.111',-0.100
'24:18.114',-0.080
'24:18.117',-0.100
'24:18.119',-0.085
'24:18.122',-0.095
'24:18.125',-0.080
'24:18.128',-0.095
'24:18.131',-0.095
'24:18.133',-0.110
'24:18.136',-0.110
'24:18.139',-0.115
'24:18.142',-0.110
'24:18.144',-0.105
'24:18.147',-0.110
'24:18.150',-0.080
'24:18.153',-0.080
'24:18.156',-0.065
'24:18.158',-0.065
'24:18.161',-0.060
'24:18.164',-0.065
'24:18.167',-0.055
'24:18.169',-0.060
'24:18.172',-0.040
'24:18.175',-0.015
'24:18.178',-0.005
'24:18.181',0.005
'24:18.183',0.025
'24:18.186',0.030
'24:18.189',0.035
'24:18.192',0.045
'24:18.194',0.055
'24:18.197',0.060
'24:18.200',0.055
'24:18.203',0.060
'24:18.206',0.070
'24:18.208',0.065
'24:18.211',0.085
'24:18.214',0.100
'24:18.217',0.100
'24:18.219',0.115
'24:18.222',0.130
'24:18.225',0.125
'24:18.228',0.125
'24:18.231',0.130
'24:18.233',0.130
'24:18.236',0.125
'24:18.239',0.130
'24:18.242',0.135
'24:18.244',0.140
'24:18.247',0.145
'24:18.250',0.145
'24:18.253',0.155
'24:18.256',0.170
'24:18.258',0.155
'24:18.261',0.160
'24:18.264',0.145
'24:18.267',0.145
'24:18.269',0.135
'24:18.272',0.150
'24:18.275',0.145
'24:18.278',0.145
'24:18.281',0.160
'24:18.283',0.165
'24:18.286',0.165
'24:18.289',0.165
'24:18.292',0.155
'24:18.294',0.155
'24:18.297',0.145
'24:18.300',0.135
'24:18.303',0.140
'24:18.306',0.135
'24:18.308',0.135
'24:18.311',0.150
'24:18.314',0.155
'24:18.317',0.155
'24:18.319',0.155
'24:18.322',0.155
'24:18.325',0.145
'24:18.328',0.145
'24:18.331',0.145
'24:18.333',0.135
'24:18.336',0.130
'24:18.339',0.140
'24:18.342',0.120
'24:18.344',0.140
'24:18.347',0.135
'24:18.350',0.140
'24:18.353',0.150
'24:18.356',0.145
'24:18.358',0.140
'24:18.361',0.135
'24:18.364',0.130
'24:18.367',0.125
'24:18.369',0.125
'24:18.372',0.125
'24:18.375',0.125
'24:18.378',0.130
'24:18.381',0.135
'24:18.383',0.140
'24:18.386',0.140
'24:18.389',0.145
'24:18.392',0.135
'24:18.394',0.130
'24:18.397',0.120
'24:18.400',0.115
'24:18.403',0.120
'24:18.406',0.130
'24:18.408',0.120
'24:18.411',0.130
'24:18.414',0.115
'24:18.417',0.145
'24:18.419',0.135
'24:18.422',0.135
'24:18.425',0.125
'24:18.428',0.125
'24:18.431',0.120
'24:18.433',0.120
'24:18.436',0.110
'24:18.439',0.125
'24:18.442',0.110
'24:18.444',0.120
'24:18.447',0.130
'24:18.450',0.125
'24:18.453',0.135
'24:18.456',0.125
'24:18.458',0.125
'24:18.461',0.110
'24:18.464',0.105
'24:18.467',0.110
'24:18.469',0.100
'24:18.472',0.090
'24:18.475',0.100
'24:18.478',0.110
'24:18.481',0.120
'24:18.483',0.120
'24:18.486',0.130
'24:18.489',0.140
'24:18.492',0.125
'24:18.494',0.130
'24:18.497',0.140
'24:18.500',0.135
'24:18.503',0.140
'24:18.506',0.155
'24:18.508',0.175
'24:18.511',0.180
'24:18.514',0.195
'24:18.517',0.205
'24:18.519',0.200
'24:18.522',0.185
'24:18.525',0.170
'24:18.528',0.155
'24:18.531',0.155
'24:18.533',0.145
'24:18.536',0.150
'24:18.539',0.135
'24:18.542',0.110
'24:18.544',0.125
'24:18.547',0.120
'24:18.550',0.125
'24:18.553',0.115
'24:18.556',0.120
'24:18.558',0.105
'24:18.561',0.095
'24:18.564',0.075
'24:18.567',0.090
'24:18.569',0.080
'24:18.572',0.090
'24:18.575',0.105
'24:18.578',0.110
'24:18.581',0.110
'24:18.583',0.115
'24:18.586',0.115
'24:18.589',0.100
'24:18.592',0.100
'24:18.594',0.085
'24:18.597',0.080
'24:18.600',0.070
'24:18.603',0.075
'24:18.606',0.065
'24:18.608',0.075
'24:18.611',0.080
'24:18.614',0.085
'24:18.617',0.095
'24:18.619',0.090
'24:18.622',0.075
'24:18.625',0.080
'24:18.628',0.085
'24:18.631',0.080
'24:18.633',0.080
'24:18.636',0.065
'24:18.639',0.065
'24:18.642',0.065
'24:18.644',0.075
'24:18.647',0.085
'24:18.650',0.085
'24:18.653',0.085
'24:18.656',0.095
'24:18.658',0.100
'24:18.661',0.095
'24:18.664',0.105
'24:18.667',0.125
'24:18.669',0.155
'24:18.672',0.180
'24:18.675',0.210
'24:18.678',0.240
'24:18.681',0.230
'24:18.683',0.205
'24:18.686',0.155
'24:18.689',0.100
'24:18.692',0.025
'24:18.694',-0.035
'24:18.697',-0.090
'24:18.700',-0.115
'24:18.703',-0.120
'24:18.706',-0.095
'24:18.708',-0.060
'24:18.711',-0.020
'24:18.714',-0.005
'24:18.717',0.015
'24:18.719',0.085
'24:18.722',0.185
'24:18.725',0.340
'24:18.728',0.495
'24:18.731',0.645
'24:18.733',0.755
'24:18.736',0.830
'24:18.739',0.900
'24:18.742',0.940
'24:18.744',0.980
'24:18.747',1.020
'24:18.750',1.035
'24:18.753',1.020
'24:18.756',0.980
'24:18.758',0.905
'24:18.761',0.825
'24:18.764',0.730
'24:18.767',0.645
'24:18.769',0.540
'24:18.772',0.435
'24:18.775',0.350
'24:18.778',0.270
'24:18.781',0.215
'24:18.783',0.170
'24:18.786',0.140
'24:18.789',0.120
'24:18.792',0.110
'24:18.794',0.105
'24:18.797',0.095
'24:18.800',0.065
'24:18.803',0.060
'24:18.806',0.050
'24:18.808',0.045
'24:18.811',0.050
'24:18.814',0.040
'24:18.817',0.055
'24:18.819',0.050
'24:18.822',0.040
'24:18.825',0.035
'24:18.828',0.030
'24:18.831',0.025
'24:18.833',0.015
'24:18.836',0.010
'24:18.839',0.000
'24:18.842',0.010
'24:18.844',0.010
'24:18.847',0.015
'24:18.850',0.025
'24:18.853',0.030
'24:18.856',0.030
'24:18.858',0.020
'24:18.861',0.020
'24:18.864',0.010
'24:18.867',0.005
'24:18.869',0.005
'24:18.872',-0.005
'24:18.875',0.000
'24:18.878',-0.005
'24:18.881',0.015
'24:18.883',0.010
'24:18.886',0.025
'24:18.889',0.005
'24:18.892',0.015
'24:18.894',0.010
'24:18.897',0.000
'24:18.900',-0.005
'24:18.903',-0.015
'24:18.906',-0.010
'24:18.908',-0.015
'24:18.911',-0.005
'24:18.914',0.005
'24:18.917',-0.005
'24:18.919',-0.005
'24:18.922',0.000
'24:18.925',0.005
'24:18.928',-0.010
'24:18.931',-0.025
'24:18.933',-0.025
'24:18.936',-0.030
'24:18.939',-0.020
'24:18.942',-0.030
'24:18.944',-0.020
'24:18.947',-0.020
'24:18.950',-0.020
'24:18.953',-0.005
'24:18.956',-0.025
'24:18.958',-0.025
'24:18.961',-0.035
'24:18.964',-0.035
'24:18.967',-0.050
'24:18.969',-0.070
'24:18.972',-0.060
'24:18.975',-0.060
'24:18.978',-0.050
'24:18.981',-0.055
'24:18.983',-0.050
'24:18.986',-0.060
'24:18.989',-0.065
'24:18.992',-0.065
'24:18.994',-0.080
'24:18.997',-0.090
'24:19.000',-0.105
'24:19.003',-0.100
'24:19.006',-0.115
'24:19.008',-0.110
'24:19.011',-0.105
'24:19.014',-0.105
'24:19.017',-0.100
'24:19.019',-0.110
'24:19.022',-0.115
'24:19.025',-0.130
'24:19.028',-0.125
'24:19.031',-0.135
'24:19.033',-0.155
'24:19.036',-0.155
'24:19.039',-0.150
'24:19.042',-0.155
'24:19.044',-0.145
'24:19.047',-0.135
'24:19.050',-0.135
'24:19.053',-0.125
'24:19.056',-0.140
'24:19.058',-0.145
'24:19.061',-0.135
'24:19.064',-0.140
'24:19.067',-0.150
'24:19.069',-0.145
'24:19.072',-0.140
'24:19.075',-0.135
'24:19.078',-0.140
'24:19.081',-0.120
'24:19.083',-0.095
'24:19.086',-0.100
'24:19.089',-0.095
'24:19.092',-0.085
'24:19.094',-0.075
'24:19.097',-0.070
'24:19.100',-0.070
'24:19.103',-0.075
'24:19.106',-0.060
'24:19.108',-0.035
'24:19.111',-0.025
'24:19.114',-0.010
'24:19.117',0.000
'24:19.119',0.005
'24:19.122',0.010
'24:19.125',0.025
'24:19.128',0.030
'24:19.131',0.025
'24:19.133',0.030
'24:19.136',0.030
'24:19.139',0.045
'24:19.142',0.045
'24:19.144',0.065
'24:19.147',0.060
'24:19.150',0.075
'24:19.153',0.080
'24:19.156',0.090
'24:19.158',0.090
'24:19.161',0.090
'24:19.164',0.085
'24:19.167',0.080
'24:19.169',0.065
'24:19.172',0.075
'24:19.175',0.080
'24:19.178',0.070
'24:19.181',0.080
'24:19.183',0.090
'24:19.186',0.100
'24:19.189',0.100
'24:19.192',0.090
'24:19.194',0.080
'24:19.197',0.080
'24:19.200',0.065
'24:19.203',0.050
'24:19.206',0.050
'24:19.208',0.055
'24:19.211',0.055
'24:19.214',0.070
'24:19.217',0.080
'24:19.219',0.075
'24:19.222',0.070
'24:19.225',0.085
'24:19.228',0.060
'24:19.231',0.060
'24:19.233',0.050
'24:19.236',0.040
'24:19.239',0.045
'24:19.242',0.055
'24:19.244',0.060
'24:19.247',0.070
'24:19.250',0.055
'24:19.253',0.080
'24:19.256',0.080
'24:19.258',0.075
'24:19.261',0.070
'24:19.264',0.060
'24:19.267',0.050
'24:19.269',0.040
'24:19.272',0.060
'24:19.275',0.060
'24:19.278',0.065
'24:19.281',0.075
'24:19.283',0.070
'24:19.286',0.080
'24:19.289',0.075
'24:19.292',0.070
'24:19.294',0.070
'24:19.297',0.055
'24:19.300',0.055
'24:19.303',0.065
'24:19.306',0.055
'24:19.308',0.060
'24:19.311',0.075
'24:19.314',0.080
'24:19.317',0.085
'24:19.319',0.085
'24:19.322',0.085
'24:19.325',0.085
'24:19.328',0.080
'24:19.331',0.070
'24:19.333',0.070
'24:19.336',0.070
'24:19.339',0.070
'24:19.342',0.060
'24:19.344',0.070
'24:19.347',0.065
'24:19.350',0.080
'24:19.353',0.085
'24:19.356',0.075
'24:19.358',0.080
'24:19.361',0.070
'24:19.364',0.055
'24:19.367',0.050
'24:19.369',0.060
'24:19.372',0.050
'24:19.375',0.045
'24:19.378',0.060
'24:19.381',0.075
'24:19.383',0.070
'24:19.386',0.090
'24:19.389',0.085
'24:19.392',0.090
'24:19.394',0.065
'24:19.397',0.075
'24:19.400',0.055
'24:19.403',0.055
'24:19.406',0.055
'24:19.408',0.065
'24:19.411',0.070
'24:19.414',0.065
'24:19.417',0.070
'24:19.419',0.075
'24:19.422',0.050
'24:19.425',0.080
'24:19.428',0.060
'24:19.431',0.065
'24:19.433',0.050
'24:19.436',0.050
'24:19.439',0.045
'24:19.442',0.060
'24:19.444',0.055
'24:19.447',0.070
'24:19.450',0.060
'24:19.453',0.075
'24:19.456',0.070
'24:19.458',0.075
'24:19.461',0.070
'24:19.464',0.060
'24:19.467',0.055
'24:19.469',0.050
'24:19.472',0.045
'24:19.475',0.050
'24:19.478',0.055
'24:19.481',0.080
'24:19.483',0.065
'24:19.486',0.070
'24:19.489',0.070
'24:19.492',0.065
'24:19.494',0.065
'24:19.497',0.065
'24:19.500',0.055
'24:19.503',0.050
'24:19.506',0.060
'24:19.508',0.055
'24:19.511',0.050
'24:19.514',0.070
'24:19.517',0.075
'24:19.519',0.085
'24:19.522',0.085
'24:19.525',0.085
'24:19.528',0.085
'24:19.531',0.090
'24:19.533',0.095
'24:19.536',0.105
'24:19.539',0.115
'24:19.542',0.125
'24:19.544',0.125
'24:19.547',0.140
'24:19.550',0.155
'24:19.553',0.145
'24:19.556',0.140
'24:19.558',0.120
'24:19.561',0.110
'24:19.564',0.095
'24:19.567',0.075
'24:19.569',0.075
'24:19.572',0.070
'24:19.575',0.065
'24:19.578',0.065
'24:19.581',0.055
'24:19.583',0.060
'24:19.586',0.065
'24:19.589',0.055
'24:19.592',0.060
'24:19.594',0.035
'24:19.597',0.030
'24:19.600',0.020
'24:19.603',0.025
'24:19.606',0.040
'24:19.608',0.050
'24:19.611',0.065
'24:19.614',0.070
'24:19.617',0.065
'24:19.619',0.065
'24:19.622',0.055
'24:19.625',0.045
'24:19.628',0.045
'24:19.631',0.040
'24:19.633',0.035
'24:19.636',0.015
'24:19.639',0.030
'24:19.642',0.040
'24:19.644',0.040
'24:19.647',0.045
'24:19.650',0.050
'24:19.653',0.055
'24:19.656',0.055
'24:19.658',0.060
'24:19.661',0.050
'24:19.664',0.040
'24:19.667',0.035
'24:19.669',0.040
'24:19.672',0.035
'24:19.675',0.035
'24:19.678',0.040
'24:19.681',0.060
'24:19.683',0.065
'24:19.686',0.070
'24:19.689',0.085
'24:19.692',0.080
'24:19.694',0.075
'24:19.697',0.085
'24:19.700',0.090
'24:19.703',0.105
'24:19.706',0.140
'24:19.708',0.180
'24:19.711',0.210
'24:19.714',0.205
'24:19.717',0.200
'24:19.719',0.180
'24:19.722',0.145
'24:19.725',0.070
'24:19.728',0.015
'24:19.731',-0.050
'24:19.733',-0.090
'24:19.736',-0.110
'24:19.739',-0.110
'24:19.742',-0.085
'24:19.744',-0.070
'24:19.747',-0.055
'24:19.750',-0.035
'24:19.753',-0.005
'24:19.756',0.055
'24:19.758',0.175
'24:19.761',0.330
'24:19.764',0.495
'24:19.767',0.635
'24:19.769',0.745
'24:19.772',0.825
'24:19.775',0.885
'24:19.778',0.935
'24:19.781',0.970
'24:19.783',1.000
'24:19.786',1.015
'24:19.789',1.005
'24:19.792',0.970
'24:19.794',0.905
'24:19.797',0.830
'24:19.800',0.755
'24:19.803',0.650
'24:19.806',0.550
'24:19.808',0.445
'24:19.811',0.335
'24:19.814',0.270
'24:19.817',0.210
'24:19.819',0.175
'24:19.822',0.160
'24:19.825',0.135
'24:19.828',0.120
'24:19.831',0.115
'24:19.833',0.105
'24:19.836',0.090
'24:19.839',0.085
'24:19.842',0.085
'24:19.844',0.085
'24:19.847',0.075
'24:19.850',0.080
'24:19.853',0.085
'24:19.856',0.075
'24:19.858',0.080
'24:19.861',0.060
'24:19.864',0.050
'24:19.867',0.040
'24:19.869',0.035
'24:19.872',0.040
'24:19.875',0.030
'24:19.878',0.015
'24:19.881',0.040
'24:19.883',0.060
'24:19.886',0.055
'24:19.889',0.050
'24:19.892',0.045
'24:19.894',0.035
'24:19.897',0.040
'24:19.900',0.015
'24:19.903',0.010
'24:19.906',0.005
'24:19.908',0.015
'24:19.911',0.030
'24:19.914',0.040
'24:19.917',0.040
'24:19.919',0.035
'24:19.922',0.030
'24:19.925',0.035
'24:19.928',0.030
'24:19.931',0.015
'24:19.933',0.015
'24:19.936',0.000
'24:19.939',0.005
'24:19.942',0.000
'24:19.944',0.005
'24:19.947',0.005
'24:19.950',0.015
'24:19.953',0.015
'24:19.956',0.020
'24:19.958',0.010
'24:19.961',0.020
'24:19.964',0.000
'24:19.967',0.000
'24:19.969',-0.005
'24:19.972',-0.010
'24:19.975',0.000
'24:19.978',-0.015
'24:19.981',0.000
'24:19.983',0.005
'24:19.986',0.005
'24:19.989',-0.005
'24:19.992',0.000
'24:19.994',-0.015
'24:19.997',-0.015
'24:20.000',-0.020
'24:20.003',-0.025
'24:20.006',-0.015
'24:20.008',-0.015
'24:20.011',-0.010
'24:20.014',-0.020
'24:20.017',-0.020
'24:20.019',-0.020
'24:20.022',-0.015
'24:20.025',-0.020
'24:20.028',-0.035
'24:20.031',-0.045
'24:20.033',-0.045
'24:20.036',-0.045
'24:20.039',-0.060
'24:20.042',-0.050
'24:20.044',-0.050
'24:20.047',-0.050
'24:20.050',-0.050
'24:20.053',-0.045
'24:20.056',-0.040
'24:20.058',-0.045
'24:20.061',-0.065
'24:20.064',-0.080
'24:20.067',-0.080
'24:20.069',-0.100
'24:20.072',-0.090
'24:20.075',-0.080
'24:20.078',-0.100
'24:20.081',-0.095
'24:20.083',-0.090
'24:20.086',-0.085
'24:20.089',-0.095
'24:20.092',-0.090
'24:20.094',-0.090
'24:20.097',-0.100
'24:20.100',-0.120
'24:20.103',-0.115
'24:20.106',-0.110
'24:20.108',-0.105
'24:20.111',-0.095
'24:20.114',-0.105
'24:20.117',-0.090
'24:20.119',-0.095
'24:20.122',-0.100
'24:20.125',-0.100
'24:20.128',-0.095
'24:20.131',-0.095
'24:20.133',-0.105
'24:20.136',-0.110
'24:20.139',-0.105
'24:20.142',-0.100
'24:20.144',-0.100
'24:20.147',-0.070
'24:20.150',-0.085
'24:20.153',-0.060
'24:20.156',-0.060
'24:20.158',-0.065
'24:20.161',-0.050
'24:20.164',-0.050
'24:20.167',-0.040
'24:20.169',-0.055
'24:20.172',-0.045
'24:20.175',-0.030
'24:20.178',-0.015
'24:20.181',0.005
'24:20.183',0.010
'24:20.186',0.025
'24:20.189',0.030
'24:20.192',0.030
'24:20.194',0.030
'24:20.197',0.025
'24:20.200',0.035
'24:20.203',0.035
'24:20.206',0.040
'24:20.208',0.050
'24:20.211',0.065
'24:20.214',0.070
'24:20.217',0.085
'24:20.219',0.105
'24:20.222',0.095
'24:20.225',0.100
'24:20.228',0.090
'24:20.231',0.095
'24:20.233',0.100
'24:20.236',0.105
'24:20.239',0.100
'24:20.242',0.115
'24:20.244',0.125
'24:20.247',0.120
'24:20.250',0.130
'24:20.253',0.130
'24:20.256',0.135
'24:20.258',0.125
'24:20.261',0.130
'24:20.264',0.125
'24:20.267',0.105
'24:20.269',0.105
'24:20.272',0.110
'24:20.275',0.105
'24:20.278',0.125
'24:20.281',0.120
'24:20.283',0.120
'24:20.286',0.125
'24:20.289',0.135
'24:20.292',0.135
'24:20.294',0.120
'24:20.297',0.115
'24:20.300',0.105
'24:20.303',0.095
'24:20.306',0.095
'24:20.308',0.105
'24:20.311',0.120
'24:20.314',0.125
'24:20.317',0.120
'24:20.319',0.125
'24:20.322',0.120
'24:20.325',0.125
'24:20.328',0.120
'24:20.331',0.110
'24:20.333',0.105
'24:20.336',0.105
'24:20.339',0.110
'24:20.342',0.105
'24:20.344',0.095
'24:20.347',0.095
'24:20.350',0.105
'24:20.353',0.100
'24:20.356',0.105
'24:20.358',0.115
'24:20.361',0.120
'24:20.364',0.110
'24:20.367',0.105
'24:20.369',0.100
'24:20.372',0.095
'24:20.375',0.105
'24:20.378',0.110
'24:20.381',0.115
'24:20.383',0.130
'24:20.386',0.130
'24:20.389',0.130
'24:20.392',0.130
'24:20.394',0.120
'24:20.397',0.105
'24:20.400',0.110
'24:20.403',0.100
'24:20.406',0.105
'24:20.408',0.105
'24:20.411',0.095
'24:20.414',0.105
'24:20.417',0.110
'24:20.419',0.120
'24:20.422',0.110
'24:20.425',0.115
'24:20.428',0.100
'24:20.431',0.105
'24:20.433',0.095
'24:20.436',0.090
'24:20.439',0.095
'24:20.442',0.090
'24:20.444',0.100
'24:20.447',0.110
'24:20.450',0.120
'24:20.453',0.115
'24:20.456',0.110
'24:20.458',0.115
'24:20.461',0.095
'24:20.464',0.095
'24:20.467',0.090
'24:20.469',0.095
'24:20.472',0.095
'24:20.475',0.105
'24:20.478',0.100
'24:20.481',0.110
'24:20.483',0.125
'24:20.486',0.120
'24:20.489',0.110
'24:20.492',0.110
'24:20.494',0.110
'24:20.497',0.100
'24:20.500',0.095
'24:20.503',0.095
'24:20.506',0.090
'24:20.508',0.095
'24:20.511',0.100
'24:20.514',0.100
'24:20.517',0.110
'24:20.519',0.115
'24:20.522',0.120
'24:20.525',0.125
'24:20.528',0.115
'24:20.531',0.110
'24:20.533',0.100
'24:20.536',0.090
'24:20.539',0.095
'24:20.542',0.095
'24:20.544',0.100
'24:20.547',0.105
'24:20.550',0.115
'24:20.553',0.115
'24:20.556',0.125
'24:20.558',0.125
'24:20.561',0.110
'24:20.564',0.115
'24:20.567',0.105
'24:20.569',0.090
'24:20.572',0.095
'24:20.575',0.105
'24:20.578',0.100
'24:20.581',0.115
'24:20.583',0.105
'24:20.586',0.130
'24:20.589',0.125
'24:20.592',0.135
'24:20.594',0.135
'24:20.597',0.145
'24:20.600',0.150
'24:20.603',0.150
'24:20.606',0.165
'24:20.608',0.170
'24:20.611',0.180
'24:20.614',0.170
'24:20.617',0.165
'24:20.619',0.165
'24:20.622',0.140
'24:20.625',0.145
'24:20.628',0.115
'24:20.631',0.115
'24:20.633',0.100
'24:20.636',0.095
'24:20.639',0.080
'24:20.642',0.080
'24:20.644',0.080
'24:20.647',0.090
'24:20.650',0.090
'24:20.653',0.105
'24:20.656',0.095
'24:20.658',0.090
'24:20.661',0.085
'24:20.664',0.090
'24:20.667',0.080
'24:20.669',0.090
'24:20.672',0.090
'24:20.675',0.090
'24:20.678',0.100
'24:20.681',0.100
'24:20.683',0.085
'24:20.686',0.105
'24:20.689',0.095
'24:20.692',0.100
'24:20.694',0.080
'24:20.697',0.075
'24:20.700',0.075
'24:20.703',0.065
'24:20.706',0.065
'24:20.708',0.065
'24:20.711',0.080
'24:20.714',0.080
'24:20.717',0.100
'24:20.719',0.110
'24:20.722',0.110
'24:20.725',0.110
'24:20.728',0.105
'24:20.731',0.080
'24:20.733',0.090
'24:20.736',0.080
'24:20.739',0.085
'24:20.742',0.090
'24:20.744',0.085
'24:20.747',0.085
'24:20.750',0.100
'24:20.753',0.110
'24:20.756',0.110
'24:20.758',0.115
'24:20.761',0.135
'24:20.764',0.155
'24:20.767',0.190
'24:20.769',0.205
'24:20.772',0.215
'24:20.775',0.205
'24:20.778',0.185
'24:20.781',0.140
'24:20.783',0.080
'24:20.786',0.015
'24:20.789',-0.045
'24:20.792',-0.085
'24:20.794',-0.090
'24:20.797',-0.065
'24:20.800',-0.005
'24:20.803',0.030
'24:20.806',0.060
'24:20.808',0.085
'24:20.811',0.120
'24:20.814',0.185
'24:20.817',0.295
'24:20.819',0.445
'24:20.822',0.605
'24:20.825',0.720
'24:20.828',0.815
'24:20.831',0.855
'24:20.833',0.915
'24:20.836',0.950
'24:20.839',0.970
'24:20.842',1.015
'24:20.844',1.025
'24:20.847',1.025
'24:20.850',1.005
'24:20.853',0.955
'24:20.856',0.910
'24:20.858',0.840
'24:20.861',0.755
'24:20.864',0.655
'24:20.867',0.555
'24:20.869',0.440
'24:20.872',0.330
'24:20.875',0.255
'24:20.878',0.200
'24:20.881',0.190
'24:20.883',0.185
'24:20.886',0.180
'24:20.889',0.165
'24:20.892',0.160
'24:20.894',0.140
'24:20.897',0.130
'24:20.900',0.105
'24:20.903',0.105
'24:20.906',0.105
'24:20.908',0.100
'24:20.911',0.095
'24:20.914',0.105
'24:20.917',0.095
'24:20.919',0.100
'24:20.922',0.095
'24:20.925',0.095
'24:20.928',0.105
'24:20.931',0.080
'24:20.933',0.075
'24:20.936',0.065
'24:20.939',0.070
'24:20.942',0.065
'24:20.944',0.070
'24:20.947',0.080
'24:20.950',0.085
'24:20.953',0.095
'24:20.956',0.095
'24:20.958',0.095
'24:20.961',0.100
'24:20.964',0.085
'24:20.967',0.075
'24:20.969',0.055
'24:20.972',0.065
'24:20.975',0.060
'24:20.978',0.065
'24:20.981',0.075
'24:20.983',0.070
'24:20.986',0.065
'24:20.989',0.070
'24:20.992',0.060
'24:20.994',0.065
'24:20.997',0.065
'24:21.000',0.060
'24:21.003',0.060
'24:21.006',0.055
'24:21.008',0.050
'24:21.011',0.055
'24:21.014',0.055
'24:21.017',0.065
'24:21.019',0.070
'24:21.022',0.070
'24:21.025',0.070
'24:21.028',0.065
'24:21.031',0.045
'24:21.033',0.045
'24:21.036',0.035
'24:21.039',0.030
'24:21.042',0.015
'24:21.044',0.035
'24:21.047',0.035
'24:21.050',0.035
'24:21.053',0.045
'24:21.056',0.055
'24:21.058',0.055
'24:21.061',0.040
'24:21.064',0.035
'24:21.067',0.020
'24:21.069',0.005
'24:21.072',0.010
'24:21.075',0.020
'24:21.078',0.015
'24:21.081',0.010
'24:21.083',0.010
'24:21.086',0.035
'24:21.089',0.015
'24:21.092',0.010
'24:21.094',0.010
'24:21.097',-0.015
'24:21.100',-0.020
'24:21.103',-0.035
'24:21.106',-0.035
'24:21.108',-0.040
'24:21.111',-0.040
'24:21.114',-0.030
'24:21.117',-0.025
'24:21.119',-0.035
'24:21.122',-0.045
'24:21.125',-0.050
'24:21.128',-0.055
'24:21.131',-0.075
'24:21.133',-0.075
'24:21.136',-0.080
'24:21.139',-0.075
'24:21.142',-0.080
'24:21.144',-0.075
'24:21.147',-0.075
'24:21.150',-0.060
'24:21.153',-0.070
'24:21.156',-0.080
'24:21.158',-0.075
'24:21.161',-0.085
'24:21.164',-0.085
'24:21.167',-0.100
'24:21.169',-0.090
'24:21.172',-0.090
'24:21.175',-0.080
'24:21.178',-0.070
'24:21.181',-0.050
'24:21.183',-0.045
'24:21.186',-0.030
'24:21.189',-0.020
'24:21.192',-0.025
'24:21.194',-0.025
'24:21.197',-0.025
'24:21.200',-0.020
'24:21.203',-0.015
'24:21.206',-0.015
'24:21.208',0.005
'24:21.211',0.020
'24:21.214',0.030
'24:21.217',0.050
'24:21.219',0.075
'24:21.222',0.085
'24:21.225',0.085
'24:21.228',0.090
'24:21.231',0.105
'24:21.233',0.095
'24:21.236',0.100
'24:21.239',0.095
'24:21.242',0.105
'24:21.244',0.130
'24:21.247',0.140
'24:21.250',0.145
'24:21.253',0.160
'24:21.256',0.160
'24:21.258',0.170
'24:21.261',0.175
'24:21.264',0.155
'24:21.267',0.170
'24:21.269',0.150
'24:21.272',0.155
'24:21.275',0.150
'24:21.278',0.175
'24:21.281',0.175
'24:21.283',0.175
'24:21.286',0.185
'24:21.289',0.175
'24:21.292',0.175
'24:21.294',0.175
'24:21.297',0.160
'24:21.300',0.145
'24:21.303',0.140
'24:21.306',0.130
'24:21.308',0.140
'24:21.311',0.150
'24:21.314',0.150
'24:21.317',0.155
'24:21.319',0.165
'24:21.322',0.155
'24:21.325',0.140
'24:21.328',0.140
'24:21.331',0.155
'24:21.333',0.135
'24:21.336',0.145
'24:21.339',0.140
'24:21.342',0.130
'24:21.344',0.135
