'Elapsed time','V1'
'18:15.047',-0.020
'18:15.050',-0.025
'18:15.053',-0.020
'18:15.056',0.010
'18:15.058',-0.010
'18:15.061',-0.020
'18:15.064',-0.045
'18:15.067',-0.045
'18:15.069',-0.040
'18:15.072',-0.035
'18:15.075',-0.040
'18:15.078',-0.060
'18:15.081',-0.085
'18:15.083',-0.100
'18:15.086',-0.080
'18:15.089',-0.065
'18:15.092',-0.085
'18:15.094',-0.100
'18:15.097',-0.125
'18:15.100',-0.140
'18:15.103',-0.135
'18:15.106',-0.140
'18:15.108',-0.150
'18:15.111',-0.175
'18:15.114',-0.200
'18:15.117',-0.200
'18:15.119',-0.215
'18:15.122',-0.210
'18:15.125',-0.215
'18:15.128',-0.240
'18:15.131',-0.260
'18:15.133',-0.265
'18:15.136',-0.270
'18:15.139',-0.250
'18:15.142',-0.255
'18:15.144',-0.275
'18:15.147',-0.300
'18:15.150',-0.300
'18:15.153',-0.295
'18:15.156',-0.285
'18:15.158',-0.295
'18:15.161',-0.290
'18:15.164',-0.305
'18:15.167',-0.295
'18:15.169',-0.275
'18:15.172',-0.265
'18:15.175',-0.245
'18:15.178',-0.230
'18:15.181',-0.195
'18:15.183',-0.170
'18:15.186',-0.150
'18:15.189',-0.120
'18:15.192',-0.100
'18:15.194',-0.105
'18:15.197',-0.100
'18:15.200',-0.080
'18:15.203',-0.035
'18:15.206',-0.020
'18:15.208',-0.005
'18:15.211',0.010
'18:15.214',0.005
'18:15.217',0.025
'18:15.219',0.040
'18:15.222',0.060
'18:15.225',0.065
'18:15.228',0.045
'18:15.231',0.045
'18:15.233',0.045
'18:15.236',0.070
'18:15.239',0.070
'18:15.242',0.075
'18:15.244',0.065
'18:15.247',0.055
'18:15.250',0.060
'18:15.253',0.075
'18:15.256',0.085
'18:15.258',0.100
'18:15.261',0.090
'18:15.264',0.080
'18:15.267',0.080
'18:15.269',0.090
'18:15.272',0.100
'18:15.275',0.105
'18:15.278',0.090
'18:15.281',0.080
'18:15.283',0.070
'18:15.286',0.070
'18:15.289',0.080
'18:15.292',0.090
'18:15.294',0.070
'18:15.297',0.060
'18:15.300',0.070
'18:15.303',0.070
'18:15.306',0.080
'18:15.308',0.095
'18:15.311',0.085
'18:15.314',0.065
'18:15.317',0.055
'18:15.319',0.065
'18:15.322',0.070
'18:15.325',0.065
'18:15.328',0.050
'18:15.331',0.040
'18:15.333',0.050
'18:15.336',0.055
'18:15.339',0.065
'18:15.342',0.065
'18:15.344',0.050
'18:15.347',0.030
'18:15.350',0.040
'18:15.353',0.050
'18:15.356',0.065
'18:15.358',0.065
'18:15.361',0.060
'18:15.364',0.040
'18:15.367',0.035
'18:15.369',0.040
'18:15.372',0.055
'18:15.375',0.050
'18:15.378',0.045
'18:15.381',0.035
'18:15.383',0.040
'18:15.386',0.045
'18:15.389',0.035
'18:15.392',0.035
'18:15.394',0.025
'18:15.397',0.025
'18:15.400',0.020
'18:15.403',0.030
'18:15.406',0.050
'18:15.408',0.040
'18:15.411',0.035
'18:15.414',0.020
'18:15.417',0.035
'18:15.419',0.055
'18:15.422',0.065
'18:15.425',0.070
'18:15.428',0.055
'18:15.431',0.055
'18:15.433',0.070
'18:15.436',0.080
'18:15.439',0.080
'18:15.442',0.080
'18:15.444',0.070
'18:15.447',0.035
'18:15.450',-0.015
'18:15.453',-0.060
'18:15.456',-0.105
'18:15.458',-0.165
'18:15.461',-0.250
'18:15.464',-0.340
'18:15.467',-0.420
'18:15.469',-0.485
'18:15.472',-0.550
'18:15.475',-0.600
'18:15.478',-0.665
'18:15.481',-0.710
'18:15.483',-0.770
'18:15.486',-0.805
'18:15.489',-0.825
'18:15.492',-0.855
'18:15.494',-0.885
'18:15.497',-0.930
'18:15.500',-0.965
'18:15.503',-1.000
'18:15.506',-1.015
'18:15.508',-1.050
'18:15.511',-1.095
'18:15.514',-1.120
'18:15.517',-1.110
'18:15.519',-1.070
'18:15.522',-1.015
'18:15.525',-0.965
'18:15.528',-0.905
'18:15.531',-0.865
'18:15.533',-0.790
'18:15.536',-0.710
'18:15.539',-0.615
'18:15.542',-0.540
'18:15.544',-0.475
'18:15.547',-0.450
'18:15.550',-0.435
'18:15.553',-0.405
'18:15.556',-0.385
'18:15.558',-0.365
'18:15.561',-0.345
'18:15.564',-0.340
'18:15.567',-0.340
'18:15.569',-0.315
'18:15.572',-0.305
'18:15.575',-0.300
'18:15.578',-0.280
'18:15.581',-0.225
'18:15.583',-0.155
'18:15.586',-0.050
'18:15.589',0.040
'18:15.592',0.100
'18:15.594',0.130
'18:15.597',0.150
'18:15.600',0.160
'18:15.603',0.185
'18:15.606',0.205
'18:15.608',0.225
'18:15.611',0.225
'18:15.614',0.220
'18:15.617',0.235
'18:15.619',0.250
'18:15.622',0.270
'18:15.625',0.280
'18:15.628',0.275
'18:15.631',0.265
'18:15.633',0.275
'18:15.636',0.295
'18:15.639',0.315
'18:15.642',0.325
'18:15.644',0.320
'18:15.647',0.315
'18:15.650',0.320
'18:15.653',0.340
'18:15.656',0.365
'18:15.658',0.370
'18:15.661',0.350
'18:15.664',0.355
'18:15.667',0.360
'18:15.669',0.380
'18:15.672',0.395
'18:15.675',0.400
'18:15.678',0.410
'18:15.681',0.400
'18:15.683',0.405
'18:15.686',0.420
'18:15.689',0.440
'18:15.692',0.455
'18:15.694',0.455
'18:15.697',0.455
'18:15.700',0.450
'18:15.703',0.475
'18:15.706',0.480
'18:15.708',0.495
'18:15.711',0.480
'18:15.714',0.480
'18:15.717',0.470
'18:15.719',0.485
'18:15.722',0.500
'18:15.725',0.495
'18:15.728',0.475
'18:15.731',0.455
'18:15.733',0.445
'18:15.736',0.440
'18:15.739',0.465
'18:15.742',0.460
'18:15.744',0.435
'18:15.747',0.420
'18:15.750',0.395
'18:15.753',0.420
'18:15.756',0.400
'18:15.758',0.390
'18:15.761',0.345
'18:15.764',0.325
'18:15.767',0.290
'18:15.769',0.280
'18:15.772',0.285
'18:15.775',0.265
'18:15.778',0.235
'18:15.781',0.205
'18:15.783',0.175
'18:15.786',0.150
'18:15.789',0.140
'18:15.792',0.130
'18:15.794',0.105
'18:15.797',0.085
'18:15.800',0.080
'18:15.803',0.065
'18:15.806',0.080
'18:15.808',0.090
'18:15.811',0.065
'18:15.814',0.030
'18:15.817',0.020
'18:15.819',0.020
'18:15.822',0.020
'18:15.825',0.025
'18:15.828',0.010
'18:15.831',0.020
'18:15.833',0.015
'18:15.836',0.025
'18:15.839',0.040
'18:15.842',0.050
'18:15.844',0.040
'18:15.847',0.025
'18:15.850',0.020
'18:15.853',0.035
'18:15.856',0.040
'18:15.858',0.040
'18:15.861',0.040
'18:15.864',0.020
'18:15.867',0.020
'18:15.869',0.030
'18:15.872',0.045
'18:15.875',0.050
'18:15.878',0.045
'18:15.881',0.025
'18:15.883',0.035
'18:15.886',0.035
'18:15.889',0.045
'18:15.892',0.055
'18:15.894',0.040
'18:15.897',0.035
'18:15.900',0.030
'18:15.903',0.030
'18:15.906',0.045
'18:15.908',0.050
'18:15.911',0.045
'18:15.914',0.035
'18:15.917',0.030
'18:15.919',0.030
'18:15.922',0.050
'18:15.925',0.055
'18:15.928',0.055
'18:15.931',0.030
'18:15.933',0.035
'18:15.936',0.040
'18:15.939',0.060
'18:15.942',0.055
'18:15.944',0.045
'18:15.947',0.045
'18:15.950',0.040
'18:15.953',0.045
'18:15.956',0.065
'18:15.958',0.055
'18:15.961',0.035
'18:15.964',0.015
'18:15.967',0.020
'18:15.969',0.040
'18:15.972',0.065
'18:15.975',0.060
'18:15.978',0.060
'18:15.981',0.040
'18:15.983',0.040
'18:15.986',0.025
'18:15.989',0.030
'18:15.992',0.040
'18:15.994',0.035
'18:15.997',0.010
'18:16.000',0.015
'18:16.003',0.020
'18:16.006',0.035
'18:16.008',0.030
'18:16.011',0.020
'18:16.014',0.000
'18:16.017',0.000
'18:16.019',0.025
'18:16.022',0.025
'18:16.025',0.035
'18:16.028',0.015
'18:16.031',0.015
'18:16.033',0.005
'18:16.036',0.020
'18:16.039',0.035
'18:16.042',0.050
'18:16.044',0.020
'18:16.047',0.005
'18:16.050',0.000
'18:16.053',0.005
'18:16.056',0.020
'18:16.058',0.005
'18:16.061',0.005
'18:16.064',-0.015
'18:16.067',-0.020
'18:16.069',0.000
'18:16.072',0.010
'18:16.075',0.005
'18:16.078',-0.005
'18:16.081',-0.030
'18:16.083',-0.030
'18:16.086',-0.020
'18:16.089',-0.005
'18:16.092',0.000
'18:16.094',0.000
'18:16.097',-0.010
'18:16.100',-0.015
'18:16.103',-0.015
'18:16.106',0.005
'18:16.108',0.020
'18:16.111',-0.005
'18:16.114',-0.005
'18:16.117',-0.010
'18:16.119',0.000
'18:16.122',0.015
'18:16.125',0.020
'18:16.128',0.005
'18:16.131',-0.030
'18:16.133',-0.025
'18:16.136',-0.040
'18:16.139',-0.040
'18:16.142',-0.040
'18:16.144',-0.055
'18:16.147',-0.070
'18:16.150',-0.070
'18:16.153',-0.060
'18:16.156',-0.050
'18:16.158',-0.040
'18:16.161',-0.040
'18:16.164',-0.045
'18:16.167',-0.040
'18:16.169',-0.015
'18:16.172',-0.025
'18:16.175',-0.015
'18:16.178',-0.035
'18:16.181',-0.040
'18:16.183',-0.030
'18:16.186',-0.010
'18:16.189',-0.010
'18:16.192',-0.010
'18:16.194',-0.025
'18:16.197',-0.040
'18:16.200',-0.045
'18:16.203',-0.020
'18:16.206',-0.025
'18:16.208',-0.020
'18:16.211',-0.020
'18:16.214',-0.035
'18:16.217',-0.020
'18:16.219',-0.025
'18:16.222',-0.010
'18:16.225',-0.025
'18:16.228',-0.030
'18:16.231',-0.045
'18:16.233',-0.055
'18:16.236',-0.045
'18:16.239',-0.045
'18:16.242',-0.055
'18:16.244',-0.050
'18:16.247',-0.070
'18:16.250',-0.100
'18:16.253',-0.140
'18:16.256',-0.210
'18:16.258',-0.275
'18:16.261',-0.360
'18:16.264',-0.400
'18:16.267',-0.430
'18:16.269',-0.440
'18:16.272',-0.445
'18:16.275',-0.410
'18:16.278',-0.345
'18:16.281',-0.250
'18:16.283',-0.160
'18:16.286',-0.085
'18:16.289',-0.030
'18:16.292',-0.040
'18:16.294',-0.070
'18:16.297',-0.105
'18:16.300',-0.095
'18:16.303',-0.060
'18:16.306',-0.035
'18:16.308',-0.025
'18:16.311',-0.020
'18:16.314',-0.040
'18:16.317',-0.030
'18:16.319',-0.005
'18:16.322',0.000
'18:16.325',0.010
'18:16.328',0.000
'18:16.331',-0.020
'18:16.333',-0.020
'18:16.336',-0.030
'18:16.339',-0.010
'18:16.342',-0.015
'18:16.344',-0.010
'18:16.347',-0.030
'18:16.350',-0.020
'18:16.353',-0.025
'18:16.356',-0.015
'18:16.358',-0.005
'18:16.361',-0.005
'18:16.364',-0.030
'18:16.367',-0.035
'18:16.369',-0.015
'18:16.372',-0.010
'18:16.375',-0.010
'18:16.378',-0.010
'18:16.381',-0.020
'18:16.383',-0.020
'18:16.386',-0.025
'18:16.389',-0.015
'18:16.392',-0.015
'18:16.394',-0.030
'18:16.397',-0.045
'18:16.400',-0.050
'18:16.403',-0.050
'18:16.406',-0.050
'18:16.408',-0.045
'18:16.411',-0.055
'18:16.414',-0.065
'18:16.417',-0.075
'18:16.419',-0.075
'18:16.422',-0.060
'18:16.425',-0.070
'18:16.428',-0.085
'18:16.431',-0.090
'18:16.433',-0.120
'18:16.436',-0.115
'18:16.439',-0.090
'18:16.442',-0.100
'18:16.444',-0.120
'18:16.447',-0.130
'18:16.450',-0.165
'18:16.453',-0.165
'18:16.456',-0.155
'18:16.458',-0.170
'18:16.461',-0.190
'18:16.464',-0.215
'18:16.467',-0.225
'18:16.469',-0.235
'18:16.472',-0.220
'18:16.475',-0.230
'18:16.478',-0.260
'18:16.481',-0.270
'18:16.483',-0.285
'18:16.486',-0.285
'18:16.489',-0.285
'18:16.492',-0.285
'18:16.494',-0.305
'18:16.497',-0.315
'18:16.500',-0.335
'18:16.503',-0.330
'18:16.506',-0.325
'18:16.508',-0.335
'18:16.511',-0.360
'18:16.514',-0.360
'18:16.517',-0.350
'18:16.519',-0.335
'18:16.522',-0.315
'18:16.525',-0.300
'18:16.528',-0.300
'18:16.531',-0.305
'18:16.533',-0.275
'18:16.536',-0.240
'18:16.539',-0.210
'18:16.542',-0.195
'18:16.544',-0.180
'18:16.547',-0.170
'18:16.550',-0.150
'18:16.553',-0.100
'18:16.556',-0.095
'18:16.558',-0.060
'18:16.561',-0.050
'18:16.564',-0.060
'18:16.567',-0.035
'18:16.569',-0.005
'18:16.572',0.015
'18:16.575',0.020
'18:16.578',0.020
'18:16.581',0.025
'18:16.583',0.025
'18:16.586',0.050
'18:16.589',0.065
'18:16.592',0.070
'18:16.594',0.060
'18:16.597',0.055
'18:16.600',0.050
'18:16.603',0.055
'18:16.606',0.080
'18:16.608',0.090
'18:16.611',0.085
'18:16.614',0.070
'18:16.617',0.065
'18:16.619',0.065
'18:16.622',0.100
'18:16.625',0.085
'18:16.628',0.080
'18:16.631',0.080
'18:16.633',0.070
'18:16.636',0.070
'18:16.639',0.095
'18:16.642',0.100
'18:16.644',0.100
'18:16.647',0.060
'18:16.650',0.075
'18:16.653',0.075
'18:16.656',0.095
'18:16.658',0.105
'18:16.661',0.070
'18:16.664',0.080
'18:16.667',0.065
'18:16.669',0.065
'18:16.672',0.085
'18:16.675',0.080
'18:16.678',0.080
'18:16.681',0.070
'18:16.683',0.060
'18:16.686',0.065
'18:16.689',0.080
'18:16.692',0.075
'18:16.694',0.070
'18:16.697',0.050
'18:16.700',0.060
'18:16.703',0.075
'18:16.706',0.080
'18:16.708',0.075
'18:16.711',0.065
'18:16.714',0.060
'18:16.717',0.065
'18:16.719',0.065
'18:16.722',0.080
'18:16.725',0.080
'18:16.728',0.080
'18:16.731',0.065
'18:16.733',0.080
'18:16.736',0.080
'18:16.739',0.090
'18:16.742',0.080
'18:16.744',0.070
'18:16.747',0.050
'18:16.750',0.060
'18:16.753',0.060
'18:16.756',0.085
'18:16.758',0.080
'18:16.761',0.065
'18:16.764',0.055
'18:16.767',0.050
'18:16.769',0.070
'18:16.772',0.085
'18:16.775',0.080
'18:16.778',0.070
'18:16.781',0.055
'18:16.783',0.045
'18:16.786',0.070
'18:16.789',0.080
'18:16.792',0.095
'18:16.794',0.075
'18:16.797',0.060
'18:16.800',0.060
'18:16.803',0.075
'18:16.806',0.085
'18:16.808',0.070
'18:16.811',0.060
'18:16.814',0.035
'18:16.817',0.020
'18:16.819',0.010
'18:16.822',0.020
'18:16.825',0.030
'18:16.828',0.010
'18:16.831',0.000
'18:16.833',0.000
'18:16.836',0.005
'18:16.839',0.030
'18:16.842',0.050
'18:16.844',0.040
'18:16.847',0.050
'18:16.850',0.040
'18:16.853',0.030
'18:16.856',0.050
'18:16.858',0.045
'18:16.861',0.055
'18:16.864',0.040
'18:16.867',0.035
'18:16.869',0.035
'18:16.872',0.050
'18:16.875',0.055
'18:16.878',0.060
'18:16.881',0.045
'18:16.883',0.035
'18:16.886',0.045
'18:16.889',0.060
'18:16.892',0.050
'18:16.894',0.045
'18:16.897',0.035
'18:16.900',0.030
'18:16.903',0.040
'18:16.906',0.050
'18:16.908',0.060
'18:16.911',0.045
'18:16.914',0.025
'18:16.917',0.025
'18:16.919',0.015
'18:16.922',0.035
'18:16.925',0.020
'18:16.928',0.000
'18:16.931',-0.015
'18:16.933',-0.015
'18:16.936',0.000
'18:16.939',-0.010
'18:16.942',-0.075
'18:16.944',-0.155
'18:16.947',-0.255
'18:16.950',-0.320
'18:16.953',-0.335
'18:16.956',-0.335
'18:16.958',-0.340
'18:16.961',-0.370
'18:16.964',-0.350
'18:16.967',-0.295
'18:16.969',-0.170
'18:16.972',-0.030
'18:16.975',0.035
'18:16.978',0.070
'18:16.981',0.035
'18:16.983',0.005
'18:16.986',-0.015
'18:16.989',-0.010
'18:16.992',0.005
'18:16.994',0.020
'18:16.997',0.020
'18:17.000',0.030
'18:17.003',0.045
'18:17.006',0.070
'18:17.008',0.085
'18:17.011',0.070
'18:17.014',0.060
'18:17.017',0.045
'18:17.019',0.050
'18:17.022',0.075
'18:17.025',0.060
'18:17.028',0.055
'18:17.031',0.040
'18:17.033',0.040
'18:17.036',0.055
'18:17.039',0.060
'18:17.042',0.065
'18:17.044',0.055
'18:17.047',0.045
'18:17.050',0.050
'18:17.053',0.050
'18:17.056',0.070
'18:17.058',0.070
'18:17.061',0.060
'18:17.064',0.030
'18:17.067',0.025
'18:17.069',0.025
'18:17.072',0.040
'18:17.075',0.040
'18:17.078',0.045
'18:17.081',0.030
'18:17.083',0.030
'18:17.086',0.035
'18:17.089',0.045
'18:17.092',0.040
'18:17.094',0.020
'18:17.097',0.020
'18:17.100',0.010
'18:17.103',0.005
'18:17.106',0.015
'18:17.108',0.025
'18:17.111',0.015
'18:17.114',-0.025
'18:17.117',-0.025
'18:17.119',-0.025
'18:17.122',-0.010
'18:17.125',-0.030
'18:17.128',-0.045
'18:17.131',-0.055
'18:17.133',-0.065
'18:17.136',-0.065
'18:17.139',-0.055
'18:17.142',-0.070
'18:17.144',-0.080
'18:17.147',-0.115
'18:17.150',-0.125
'18:17.153',-0.120
'18:17.156',-0.105
'18:17.158',-0.115
'18:17.161',-0.135
'18:17.164',-0.170
'18:17.167',-0.195
'18:17.169',-0.180
'18:17.172',-0.190
'18:17.175',-0.205
'18:17.178',-0.220
'18:17.181',-0.250
'18:17.183',-0.255
'18:17.186',-0.260
'18:17.189',-0.250
'18:17.192',-0.260
'18:17.194',-0.280
'18:17.197',-0.295
'18:17.200',-0.300
'18:17.203',-0.295
'18:17.206',-0.275
'18:17.208',-0.285
'18:17.211',-0.280
'18:17.214',-0.280
'18:17.217',-0.270
'18:17.219',-0.245
'18:17.222',-0.215
'18:17.225',-0.195
'18:17.228',-0.190
'18:17.231',-0.170
'18:17.233',-0.160
'18:17.236',-0.125
'18:17.239',-0.095
'18:17.242',-0.070
'18:17.244',-0.055
'18:17.247',-0.045
'18:17.250',-0.025
'18:17.253',0.010
'18:17.256',0.035
'18:17.258',0.045
'18:17.261',0.060
'18:17.264',0.050
'18:17.267',0.055
'18:17.269',0.080
'18:17.272',0.095
'18:17.275',0.100
'18:17.278',0.115
'18:17.281',0.100
'18:17.283',0.105
'18:17.286',0.110
'18:17.289',0.125
'18:17.292',0.125
'18:17.294',0.115
'18:17.297',0.105
'18:17.300',0.095
'18:17.303',0.105
'18:17.306',0.120
'18:17.308',0.125
'18:17.311',0.130
'18:17.314',0.115
'18:17.317',0.115
'18:17.319',0.120
'18:17.322',0.155
'18:17.325',0.140
'18:17.328',0.130
'18:17.331',0.125
'18:17.333',0.105
'18:17.336',0.115
'18:17.339',0.125
'18:17.342',0.120
'18:17.344',0.125
'18:17.347',0.115
'18:17.350',0.110
'18:17.353',0.120
'18:17.356',0.125
'18:17.358',0.115
'18:17.361',0.115
'18:17.364',0.105
'18:17.367',0.095
'18:17.369',0.105
'18:17.372',0.110
'18:17.375',0.120
'18:17.378',0.110
'18:17.381',0.100
'18:17.383',0.095
'18:17.386',0.110
'18:17.389',0.130
'18:17.392',0.125
'18:17.394',0.110
'18:17.397',0.090
'18:17.400',0.085
'18:17.403',0.090
'18:17.406',0.100
'18:17.408',0.105
'18:17.411',0.100
'18:17.414',0.080
'18:17.417',0.075
'18:17.419',0.090
'18:17.422',0.100
'18:17.425',0.090
'18:17.428',0.085
'18:17.431',0.085
'18:17.433',0.075
'18:17.436',0.080
'18:17.439',0.100
'18:17.442',0.090
'18:17.444',0.075
'18:17.447',0.060
'18:17.450',0.055
'18:17.453',0.070
'18:17.456',0.085
'18:17.458',0.090
'18:17.461',0.090
'18:17.464',0.095
'18:17.467',0.075
'18:17.469',0.085
'18:17.472',0.105
'18:17.475',0.105
'18:17.478',0.115
'18:17.481',0.120
'18:17.483',0.100
'18:17.486',0.110
'18:17.489',0.120
'18:17.492',0.115
'18:17.494',0.095
'18:17.497',0.050
'18:17.500',-0.015
'18:17.503',-0.075
'18:17.506',-0.135
'18:17.508',-0.205
'18:17.511',-0.270
'18:17.514',-0.375
'18:17.517',-0.470
'18:17.519',-0.585
'18:17.522',-0.680
'18:17.525',-0.765
'18:17.528',-0.835
'18:17.531',-0.910
'18:17.533',-0.935
'18:17.536',-0.965
'18:17.539',-0.980
'18:17.542',-1.015
'18:17.544',-1.060
'18:17.547',-1.105
'18:17.550',-1.130
'18:17.553',-1.150
'18:17.556',-1.165
'18:17.558',-1.190
'18:17.561',-1.190
'18:17.564',-1.165
'18:17.567',-1.130
'18:17.569',-1.050
'18:17.572',-0.970
'18:17.575',-0.900
'18:17.578',-0.850
'18:17.581',-0.790
'18:17.583',-0.730
'18:17.586',-0.625
'18:17.589',-0.555
'18:17.592',-0.480
'18:17.594',-0.430
'18:17.597',-0.420
'18:17.600',-0.405
'18:17.603',-0.380
'18:17.606',-0.360
'18:17.608',-0.330
'18:17.611',-0.320
'18:17.614',-0.335
'18:17.617',-0.315
'18:17.619',-0.280
'18:17.622',-0.235
'18:17.625',-0.175
'18:17.628',-0.115
'18:17.631',-0.035
'18:17.633',0.040
'18:17.636',0.135
'18:17.639',0.190
'18:17.642',0.220
'18:17.644',0.235
'18:17.647',0.245
'18:17.650',0.255
'18:17.653',0.280
'18:17.656',0.300
'18:17.658',0.335
'18:17.661',0.320
'18:17.664',0.325
'18:17.667',0.335
'18:17.669',0.350
'18:17.672',0.360
'18:17.675',0.370
'18:17.678',0.375
'18:17.681',0.355
'18:17.683',0.355
'18:17.686',0.375
'18:17.689',0.405
'18:17.692',0.400
'18:17.694',0.395
'18:17.697',0.390
'18:17.700',0.390
'18:17.703',0.400
'18:17.706',0.420
'18:17.708',0.415
'18:17.711',0.430
'18:17.714',0.425
'18:17.717',0.435
'18:17.719',0.445
'18:17.722',0.460
'18:17.725',0.470
'18:17.728',0.480
'18:17.731',0.480
'18:17.733',0.470
'18:17.736',0.490
'18:17.739',0.505
'18:17.742',0.520
'18:17.744',0.500
'18:17.747',0.495
'18:17.750',0.490
'18:17.753',0.495
'18:17.756',0.515
'18:17.758',0.515
'18:17.761',0.515
'18:17.764',0.490
'18:17.767',0.490
'18:17.769',0.495
'18:17.772',0.520
'18:17.775',0.505
'18:17.778',0.490
'18:17.781',0.470
'18:17.783',0.465
'18:17.786',0.465
'18:17.789',0.475
'18:17.792',0.465
'18:17.794',0.450
'18:17.797',0.415
'18:17.800',0.400
'18:17.803',0.380
'18:17.806',0.375
'18:17.808',0.350
'18:17.811',0.320
'18:17.814',0.290
'18:17.817',0.270
'18:17.819',0.260
'18:17.822',0.250
'18:17.825',0.240
'18:17.828',0.200
'18:17.831',0.170
'18:17.833',0.165
'18:17.836',0.155
'18:17.839',0.150
'18:17.842',0.145
'18:17.844',0.120
'18:17.847',0.100
'18:17.850',0.085
'18:17.853',0.085
'18:17.856',0.090
'18:17.858',0.090
'18:17.861',0.085
'18:17.864',0.070
'18:17.867',0.075
'18:17.869',0.070
'18:17.872',0.085
'18:17.875',0.095
'18:17.878',0.090
'18:17.881',0.065
'18:17.883',0.060
'18:17.886',0.075
'18:17.889',0.100
'18:17.892',0.090
'18:17.894',0.085
'18:17.897',0.070
'18:17.900',0.080
'18:17.903',0.095
'18:17.906',0.115
'18:17.908',0.095
'18:17.911',0.100
'18:17.914',0.080
'18:17.917',0.085
'18:17.919',0.090
'18:17.922',0.100
'18:17.925',0.095
'18:17.928',0.095
'18:17.931',0.090
'18:17.933',0.090
'18:17.936',0.095
'18:17.939',0.100
'18:17.942',0.100
'18:17.944',0.105
'18:17.947',0.095
'18:17.950',0.080
'18:17.953',0.085
'18:17.956',0.085
'18:17.958',0.085
'18:17.961',0.090
'18:17.964',0.085
'18:17.967',0.075
'18:17.969',0.075
'18:17.972',0.095
'18:17.975',0.095
'18:17.978',0.090
'18:17.981',0.090
'18:17.983',0.065
'18:17.986',0.080
'18:17.989',0.100
'18:17.992',0.105
'18:17.994',0.110
'18:17.997',0.090
'18:18.000',0.080
'18:18.003',0.080
'18:18.006',0.095
'18:18.008',0.105
'18:18.011',0.085
'18:18.014',0.070
'18:18.017',0.065
'18:18.019',0.060
'18:18.022',0.070
'18:18.025',0.070
'18:18.028',0.070
'18:18.031',0.065
'18:18.033',0.055
'18:18.036',0.060
'18:18.039',0.075
'18:18.042',0.055
'18:18.044',0.060
'18:18.047',0.045
'18:18.050',0.040
'18:18.053',0.055
'18:18.056',0.065
'18:18.058',0.060
'18:18.061',0.050
'18:18.064',0.030
'18:18.067',0.035
'18:18.069',0.025
'18:18.072',0.050
'18:18.075',0.040
'18:18.078',0.040
'18:18.081',0.030
'18:18.083',0.005
'18:18.086',0.020
'18:18.089',0.045
'18:18.092',0.030
'18:18.094',0.035
'18:18.097',0.020
'18:18.100',0.025
'18:18.103',0.035
'18:18.106',0.055
'18:18.108',0.050
'18:18.111',0.040
'18:18.114',0.025
'18:18.117',0.005
'18:18.119',0.020
'18:18.122',0.040
'18:18.125',0.035
'18:18.128',0.015
'18:18.131',0.010
'18:18.133',0.005
'18:18.136',0.020
'18:18.139',0.030
'18:18.142',0.030
'18:18.144',0.020
'18:18.147',0.005
'18:18.150',0.000
'18:18.153',0.020
'18:18.156',0.030
'18:18.158',0.035
'18:18.161',0.020
'18:18.164',0.025
'18:18.167',0.015
'18:18.169',0.025
'18:18.172',0.030
'18:18.175',0.030
'18:18.178',0.025
'18:18.181',0.010
'18:18.183',0.000
'18:18.186',0.010
'18:18.189',0.025
'18:18.192',0.025
'18:18.194',0.025
'18:18.197',0.015
'18:18.200',0.010
'18:18.203',0.020
'18:18.206',0.035
'18:18.208',0.030
'18:18.211',0.025
'18:18.214',0.010
'18:18.217',0.005
'18:18.219',0.020
'18:18.222',0.035
'18:18.225',0.045
'18:18.228',0.045
'18:18.231',0.015
'18:18.233',0.020
'18:18.236',0.015
'18:18.239',0.010
'18:18.242',0.000
'18:18.244',-0.025
'18:18.247',-0.050
'18:18.250',-0.060
'18:18.253',-0.065
'18:18.256',-0.035
'18:18.258',-0.025
'18:18.261',-0.035
'18:18.264',-0.040
'18:18.267',-0.050
'18:18.269',-0.035
'18:18.272',-0.035
'18:18.275',-0.035
'18:18.278',-0.055
'18:18.281',-0.070
'18:18.283',-0.065
'18:18.286',-0.050
'18:18.289',-0.035
'18:18.292',-0.010
'18:18.294',-0.005
'18:18.297',-0.010
'18:18.300',-0.020
'18:18.303',-0.010
'18:18.306',0.005
'18:18.308',0.010
'18:18.311',0.000
'18:18.314',-0.020
'18:18.317',-0.020
'18:18.319',-0.005
'18:18.322',0.025
'18:18.325',0.030
'18:18.328',0.015
'18:18.331',-0.005
'18:18.333',-0.015
'18:18.336',0.000
'18:18.339',0.015
'18:18.342',0.005
'18:18.344',-0.005
'18:18.347',-0.020
'18:18.350',-0.015
'18:18.353',0.000
'18:18.356',0.005
'18:18.358',0.010
'18:18.361',0.005
'18:18.364',-0.005
'18:18.367',-0.015
'18:18.369',-0.030
'18:18.372',-0.015
'18:18.375',-0.030
'18:18.378',-0.035
'18:18.381',-0.060
'18:18.383',-0.070
'18:18.386',-0.110
'18:18.389',-0.170
'18:18.392',-0.250
'18:18.394',-0.325
'18:18.397',-0.360
'18:18.400',-0.375
'18:18.403',-0.370
'18:18.406',-0.360
'18:18.408',-0.350
'18:18.411',-0.285
'18:18.414',-0.215
'18:18.417',-0.115
'18:18.419',0.005
'18:18.422',0.075
